               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  18,            0.040767,            0.012803,           0.0098742,             0.66577,             0.54437,             0.55961,             0.19759,            0.049694,            0.010537,            0.013083,            0.008878,            0.008878,            0.008878
                  19,            0.039046,            0.012945,           0.0098253,             0.68205,             0.49368,             0.54438,             0.19636,            0.053076,            0.010237,            0.011889,            0.008812,            0.008812,            0.008812
                  20,            0.048525,            0.012742,            0.010437,             0.59705,             0.60135,             0.59207,             0.22173,            0.047695,           0.0097194,            0.012007,            0.008746,            0.008746,            0.008746
                  21,            0.044961,            0.012328,            0.010444,             0.67744,             0.55599,             0.58885,             0.21753,            0.047244,            0.009837,            0.011217,             0.00868,             0.00868,             0.00868
                  22,            0.039149,            0.012279,             0.00904,             0.59521,             0.44728,             0.45134,             0.14188,            0.052075,           0.0093961,            0.010995,            0.008614,            0.008614,            0.008614
                  23,            0.042256,            0.012214,            0.010424,             0.72392,             0.59732,             0.61173,              0.2157,            0.047115,           0.0099081,            0.010739,            0.008548,            0.008548,            0.008548
                  24,            0.043841,            0.012459,            0.010618,             0.58014,             0.56401,             0.53101,             0.18756,            0.055695,            0.013123,            0.014576,            0.008482,            0.008482,            0.008482
                  25,            0.043313,            0.012417,           0.0097065,             0.67438,             0.49932,             0.54332,             0.20485,            0.048103,            0.011745,            0.012229,            0.008416,            0.008416,            0.008416
                  26,            0.039432,            0.012466,           0.0090694,             0.63938,             0.49732,             0.52619,             0.18933,             0.05037,            0.011856,            0.012847,             0.00835,             0.00835,             0.00835
                  27,            0.041749,            0.012666,           0.0096178,             0.75853,             0.52943,             0.56665,             0.21344,            0.048277,            0.010748,            0.013548,            0.008284,            0.008284,            0.008284
                  28,             0.04413,            0.012109,            0.011862,             0.77585,              0.5275,             0.60437,             0.22867,            0.047593,            0.010262,             0.01399,            0.008218,            0.008218,            0.008218
                  29,            0.035811,            0.012223,           0.0085676,             0.74994,             0.60367,             0.64758,              0.2402,            0.047368,           0.0095787,            0.012997,            0.008152,            0.008152,            0.008152
                  30,            0.038825,            0.011312,             0.00819,             0.69243,             0.56794,             0.59907,             0.21622,             0.04665,            0.010426,            0.012202,            0.008086,            0.008086,            0.008086
                  31,            0.036765,            0.012158,            0.007733,             0.74722,             0.59032,             0.64548,             0.24139,            0.045881,           0.0094034,            0.011481,             0.00802,             0.00802,             0.00802
                  32,            0.037315,            0.011796,           0.0075464,             0.75655,             0.55036,             0.62206,             0.21355,            0.045106,           0.0093145,            0.011123,            0.007954,            0.007954,            0.007954
                  33,            0.040755,            0.011572,           0.0093182,             0.61706,             0.56138,              0.5602,             0.18151,            0.047431,            0.010214,            0.012584,            0.007888,            0.007888,            0.007888
                  34,            0.039153,            0.011486,           0.0075998,             0.72567,             0.61871,             0.63594,              0.2426,             0.04563,           0.0096389,             0.01139,            0.007822,            0.007822,            0.007822
                  35,            0.045097,            0.012112,           0.0088183,             0.63101,             0.47715,             0.50895,              0.1621,            0.048304,            0.010783,            0.013816,            0.007756,            0.007756,            0.007756
                  36,            0.042298,            0.012618,           0.0093055,             0.63659,             0.44839,             0.47036,             0.14643,            0.054442,            0.012447,            0.019357,             0.00769,             0.00769,             0.00769
                  37,            0.043559,            0.012664,             0.01168,             0.76344,             0.50088,             0.55343,             0.20303,            0.050435,            0.010993,            0.013173,            0.007624,            0.007624,            0.007624
                  38,            0.046868,            0.012653,            0.009032,              0.5842,             0.51139,               0.513,             0.16419,            0.048103,             0.01114,            0.012732,            0.007558,            0.007558,            0.007558
                  39,            0.044427,            0.012046,           0.0084933,             0.73887,             0.50692,             0.55879,             0.18294,            0.046245,           0.0096718,            0.012727,            0.007492,            0.007492,            0.007492
                  40,            0.041432,            0.011688,           0.0079605,             0.72533,             0.58339,             0.63504,             0.23981,            0.044948,            0.010037,            0.011456,            0.007426,            0.007426,            0.007426
                  41,            0.037315,            0.012357,            0.008044,             0.71679,             0.58784,             0.63096,             0.23858,            0.045041,           0.0098338,            0.011681,             0.00736,             0.00736,             0.00736
                  42,            0.042513,            0.012221,           0.0094741,             0.74887,             0.55235,             0.60298,             0.22466,            0.045128,            0.010206,            0.012565,            0.007294,            0.007294,            0.007294
                  43,            0.045145,            0.012195,            0.011028,             0.65904,             0.44365,             0.49272,             0.15833,            0.050644,            0.012316,            0.013374,            0.007228,            0.007228,            0.007228
                  44,            0.041308,            0.012331,           0.0084064,             0.61375,             0.59992,             0.61009,             0.20441,            0.046074,            0.011265,             0.01186,            0.007162,            0.007162,            0.007162
                  45,            0.043589,            0.012271,           0.0087463,             0.72609,             0.63913,             0.65048,             0.24884,            0.043991,           0.0096317,             0.01063,            0.007096,            0.007096,            0.007096
                  46,            0.046278,            0.012695,           0.0085978,             0.72307,             0.57997,             0.60306,              0.2189,            0.045285,           0.0096663,            0.011465,             0.00703,             0.00703,             0.00703
                  47,            0.041321,            0.012073,            0.010191,             0.65147,             0.58228,               0.621,             0.23577,             0.04525,           0.0096972,            0.012146,            0.006964,            0.006964,            0.006964
                  48,            0.036882,            0.011556,            0.007051,             0.75304,             0.64991,             0.68489,              0.2598,            0.043823,            0.009455,            0.012756,            0.006898,            0.006898,            0.006898
                  49,            0.036174,            0.011213,           0.0067366,              0.8226,             0.60234,             0.70135,             0.26099,            0.044061,           0.0092375,             0.01091,            0.006832,            0.006832,            0.006832
                  50,            0.041892,             0.01152,           0.0083452,             0.79431,             0.60671,             0.65488,             0.24133,            0.041277,           0.0096349,            0.010622,            0.006766,            0.006766,            0.006766
                  51,            0.040139,            0.011031,            0.007251,               0.799,             0.64144,             0.68779,             0.25636,             0.04348,           0.0092772,            0.010536,              0.0067,              0.0067,              0.0067
                  52,            0.036386,            0.011532,           0.0067701,             0.83655,             0.67346,             0.72327,             0.29303,            0.042523,           0.0091051,            0.010256,            0.006634,            0.006634,            0.006634
                  53,             0.03839,            0.011149,           0.0080373,             0.80795,             0.64543,             0.68452,             0.24588,            0.043261,           0.0092209,            0.010425,            0.006568,            0.006568,            0.006568
                  54,            0.037065,            0.012036,           0.0063575,             0.77864,              0.6461,             0.70237,             0.25496,            0.040308,           0.0092101,           0.0091727,            0.006502,            0.006502,            0.006502
                  55,            0.035108,            0.011395,           0.0063591,             0.82399,              0.6142,             0.66506,             0.24455,            0.044031,           0.0093495,            0.009953,            0.006436,            0.006436,            0.006436
                  56,            0.035065,            0.011455,           0.0062063,             0.85268,             0.65531,             0.70619,             0.28192,            0.042286,           0.0089729,           0.0099541,             0.00637,             0.00637,             0.00637
                  57,            0.040143,            0.011492,           0.0069994,              0.8443,             0.63693,             0.71547,             0.28528,            0.042855,           0.0091199,            0.011003,            0.006304,            0.006304,            0.006304
                  58,            0.038601,            0.011469,           0.0069073,             0.81632,             0.63016,             0.70291,             0.27923,            0.042136,           0.0089531,            0.010847,            0.006238,            0.006238,            0.006238
                  59,            0.038347,            0.011908,           0.0065437,             0.82738,             0.60448,             0.65862,             0.24094,            0.042226,           0.0090746,            0.010617,            0.006172,            0.006172,            0.006172
                  60,            0.043348,            0.011881,            0.008657,             0.83713,             0.62351,             0.69102,             0.26448,            0.042903,           0.0094292,            0.010393,            0.006106,            0.006106,            0.006106
                  61,            0.040015,              0.0115,           0.0070225,             0.81756,              0.6191,             0.69613,             0.27189,            0.042226,           0.0091675,           0.0098818,             0.00604,             0.00604,             0.00604
                  62,            0.038266,            0.011101,           0.0086365,             0.76497,              0.5922,             0.65186,             0.25003,            0.043449,           0.0092528,            0.010576,            0.005974,            0.005974,            0.005974
                  63,            0.036938,            0.011438,           0.0067892,             0.77482,             0.63918,             0.68174,             0.26003,            0.042575,           0.0092271,            0.010549,            0.005908,            0.005908,            0.005908
                  64,            0.037936,            0.011445,           0.0065501,             0.79927,             0.66057,             0.71142,               0.272,            0.041833,           0.0090332,            0.010511,            0.005842,            0.005842,            0.005842
                  65,            0.035563,            0.010841,           0.0067802,             0.76442,              0.5944,             0.63068,             0.24207,            0.045184,            0.010076,            0.011236,            0.005776,            0.005776,            0.005776
                  66,            0.036929,            0.010937,           0.0063088,             0.82394,             0.58221,             0.65065,             0.25154,            0.043429,           0.0095269,            0.010518,             0.00571,             0.00571,             0.00571
                  67,            0.036551,            0.011454,           0.0078221,             0.86374,             0.59253,             0.69292,             0.24857,            0.043126,           0.0089022,            0.010611,            0.005644,            0.005644,            0.005644
                  68,            0.037752,            0.011581,           0.0073716,             0.83462,             0.65927,             0.71159,             0.28123,            0.041896,            0.009131,           0.0099686,            0.005578,            0.005578,            0.005578
                  69,            0.034338,            0.011163,           0.0058535,             0.82608,             0.64983,              0.7095,             0.27935,            0.042221,           0.0090149,           0.0099577,            0.005512,            0.005512,            0.005512
                  70,            0.037888,            0.011529,           0.0068773,             0.81625,             0.68435,             0.72975,              0.2894,            0.041631,            0.009024,           0.0092837,            0.005446,            0.005446,            0.005446
                  71,            0.034726,            0.010919,           0.0069106,             0.81036,             0.66985,             0.71095,             0.26492,            0.043273,           0.0086762,           0.0095015,             0.00538,             0.00538,             0.00538
                  72,            0.036811,            0.010705,           0.0069913,             0.82704,             0.65561,             0.70971,             0.26695,            0.042991,           0.0090285,           0.0097421,            0.005314,            0.005314,            0.005314
                  73,            0.037559,            0.011015,           0.0075446,             0.85385,             0.67226,              0.7335,              0.2906,            0.040368,           0.0087746,            0.010332,            0.005248,            0.005248,            0.005248
                  74,            0.036746,            0.011154,            0.006316,             0.87284,             0.66547,             0.74337,              0.2882,             0.04115,           0.0090635,            0.009751,            0.005182,            0.005182,            0.005182
                  75,            0.035388,            0.011187,           0.0056681,              0.7986,             0.66842,             0.72452,              0.2665,            0.041844,           0.0089389,            0.010207,            0.005116,            0.005116,            0.005116
                  76,            0.036937,            0.010907,           0.0075046,              0.8558,             0.66341,              0.7381,             0.29419,            0.041888,           0.0086846,            0.010424,             0.00505,             0.00505,             0.00505
                  77,            0.033793,            0.010766,           0.0059801,             0.87299,             0.62086,             0.73109,             0.27754,            0.043066,           0.0088088,           0.0091956,            0.004984,            0.004984,            0.004984
                  78,            0.033018,            0.011034,           0.0052736,             0.83969,             0.65631,             0.72731,             0.28806,            0.041264,           0.0086573,            0.009149,            0.004918,            0.004918,            0.004918
                  79,            0.035882,            0.011314,           0.0071869,             0.78285,             0.65695,             0.69809,             0.25952,            0.042392,           0.0087131,           0.0099139,            0.004852,            0.004852,            0.004852
                  80,            0.033052,            0.010682,           0.0054575,             0.88496,             0.69188,             0.76531,             0.30759,            0.039361,           0.0085441,           0.0099242,            0.004786,            0.004786,            0.004786
                  81,            0.037202,            0.011204,           0.0068753,             0.85476,             0.65714,             0.72901,             0.29986,            0.040855,           0.0090007,            0.010179,             0.00472,             0.00472,             0.00472
                  82,            0.035597,            0.010702,           0.0057504,             0.82185,              0.6639,             0.75238,              0.2971,            0.042963,             0.00911,           0.0086845,            0.004654,            0.004654,            0.004654
                  83,            0.034734,            0.010824,           0.0056301,             0.85752,             0.70861,             0.77164,             0.31136,            0.041492,           0.0083391,            0.010327,            0.004588,            0.004588,            0.004588
                  84,            0.036593,            0.010445,           0.0065749,             0.82635,             0.67918,             0.75153,             0.31097,            0.040272,           0.0085614,           0.0098826,            0.004522,            0.004522,            0.004522
                  85,            0.032107,            0.010481,           0.0058046,              0.8566,             0.68529,             0.73915,             0.30184,            0.040031,           0.0085082,           0.0098816,            0.004456,            0.004456,            0.004456
                  86,             0.03114,            0.010969,           0.0049858,             0.84362,             0.70548,             0.76011,             0.30405,            0.040405,           0.0084972,           0.0097397,             0.00439,             0.00439,             0.00439
                  87,            0.032581,            0.010196,           0.0056313,             0.84711,             0.69654,             0.75308,             0.29538,            0.041934,            0.008316,             0.00968,            0.004324,            0.004324,            0.004324
                  88,            0.039184,            0.010865,           0.0066248,             0.89968,             0.66341,             0.74843,             0.29522,            0.041043,           0.0085889,           0.0095216,            0.004258,            0.004258,            0.004258
                  89,            0.035265,             0.01057,           0.0056921,             0.85888,             0.65277,             0.73298,             0.30172,            0.040039,            0.008932,             0.00898,            0.004192,            0.004192,            0.004192
                  90,            0.033307,            0.010496,           0.0050577,             0.89834,             0.67816,             0.76501,             0.32171,            0.039846,           0.0086025,           0.0089509,            0.004126,            0.004126,            0.004126
                  91,            0.035133,            0.010685,           0.0054023,             0.88479,             0.68001,             0.75535,             0.31418,            0.039942,           0.0086096,           0.0096834,             0.00406,             0.00406,             0.00406
                  92,            0.032496,            0.011136,            0.005322,             0.90348,             0.67211,             0.76083,             0.30681,            0.040393,           0.0084829,           0.0093751,            0.003994,            0.003994,            0.003994
                  93,            0.033707,            0.010307,           0.0051901,             0.87948,             0.67241,             0.75471,             0.31174,            0.038601,           0.0086059,           0.0089803,            0.003928,            0.003928,            0.003928
                  94,             0.03669,            0.010821,            0.006461,             0.80889,             0.68302,              0.7322,             0.29434,            0.040424,           0.0087233,           0.0085242,            0.003862,            0.003862,            0.003862
                  95,             0.03011,            0.010508,            0.005365,             0.85923,             0.70975,             0.76818,             0.31725,            0.041104,           0.0083714,               0.009,            0.003796,            0.003796,            0.003796
                  96,            0.033903,            0.010542,           0.0063156,              0.8502,             0.70148,             0.76003,              0.3082,            0.040589,           0.0083334,           0.0084717,             0.00373,             0.00373,             0.00373
                  97,            0.035428,            0.010603,           0.0065635,             0.81545,             0.69842,             0.75399,             0.29402,            0.041241,            0.008505,           0.0082239,            0.003664,            0.003664,            0.003664
                  98,            0.035176,            0.011161,           0.0058201,             0.84446,             0.71705,             0.77127,             0.29989,            0.040298,           0.0081992,           0.0088806,            0.003598,            0.003598,            0.003598
                  99,            0.036413,            0.010329,           0.0065443,             0.82858,             0.68827,             0.75068,              0.2959,            0.039095,           0.0086086,           0.0085699,            0.003532,            0.003532,            0.003532
                 100,            0.030183,            0.010851,           0.0045903,              0.8372,             0.69346,             0.74398,             0.28387,            0.040288,           0.0082465,           0.0094481,            0.003466,            0.003466,            0.003466
                 101,            0.034206,            0.010274,           0.0048986,             0.86199,             0.67481,             0.73807,             0.30018,            0.040318,           0.0082648,           0.0098772,              0.0034,              0.0034,              0.0034
                 102,            0.033331,            0.010653,            0.005895,             0.84545,             0.68095,             0.73766,             0.28663,            0.040792,           0.0085399,           0.0092223,            0.003334,            0.003334,            0.003334
                 103,            0.034531,            0.010297,            0.005485,             0.87403,             0.68269,             0.74901,             0.29995,            0.040177,           0.0083272,           0.0090365,            0.003268,            0.003268,            0.003268
                 104,            0.032491,              0.0102,           0.0044547,              0.8646,             0.64785,             0.72158,             0.27635,            0.041246,           0.0085981,           0.0086685,            0.003202,            0.003202,            0.003202
                 105,            0.032366,            0.010287,           0.0058483,             0.84335,             0.66836,             0.72653,              0.2915,            0.040058,           0.0084493,           0.0085112,            0.003136,            0.003136,            0.003136
                 106,            0.034446,            0.010548,           0.0055032,              0.8729,             0.66606,             0.73792,             0.28223,            0.040705,           0.0085343,           0.0086138,             0.00307,             0.00307,             0.00307
                 107,            0.034496,            0.010204,           0.0050735,             0.86885,             0.68186,             0.75013,             0.29311,            0.040551,           0.0083739,           0.0092787,            0.003004,            0.003004,            0.003004
                 108,            0.036012,            0.010594,           0.0061619,             0.89713,             0.71282,              0.7808,              0.3096,            0.040421,           0.0082697,           0.0088954,            0.002938,            0.002938,            0.002938
                 109,            0.036953,            0.010594,           0.0067944,             0.85445,             0.70628,             0.76323,             0.31291,             0.03991,           0.0085039,           0.0092453,            0.002872,            0.002872,            0.002872
                 110,            0.031426,             0.01021,           0.0043473,             0.85735,             0.72331,             0.78673,             0.32286,            0.039071,           0.0083946,           0.0097144,            0.002806,            0.002806,            0.002806
                 111,             0.03138,            0.010292,           0.0045435,             0.88596,             0.71289,             0.78296,             0.32634,             0.03902,           0.0083546,           0.0093493,             0.00274,             0.00274,             0.00274
                 112,            0.033247,            0.010354,           0.0048043,              0.8929,             0.71239,             0.78409,             0.32385,            0.039032,           0.0081655,           0.0090264,            0.002674,            0.002674,            0.002674
                 113,            0.032788,            0.010153,           0.0046159,             0.88248,             0.70099,             0.76213,             0.31951,            0.039537,           0.0082931,           0.0086549,            0.002608,            0.002608,            0.002608
                 114,            0.035042,            0.010707,           0.0049465,             0.86659,             0.69595,             0.74307,             0.29346,            0.040118,           0.0084808,           0.0080281,            0.002542,            0.002542,            0.002542
                 115,            0.030884,            0.010246,           0.0044385,             0.85012,             0.68306,              0.7472,             0.30149,            0.039212,           0.0084943,            0.008094,            0.002476,            0.002476,            0.002476
                 116,             0.03245,            0.010013,            0.004695,             0.89486,             0.66482,             0.75264,             0.30107,            0.038871,           0.0084353,           0.0086242,             0.00241,             0.00241,             0.00241
                 117,            0.031199,            0.010186,           0.0052529,             0.90271,             0.69339,             0.77551,             0.31331,            0.039487,           0.0082615,           0.0085945,            0.002344,            0.002344,            0.002344
                 118,            0.033502,           0.0099853,           0.0061429,             0.93424,             0.70768,             0.79114,             0.32303,            0.040647,           0.0084435,           0.0086799,            0.002278,            0.002278,            0.002278
                 119,            0.032369,            0.010324,           0.0044576,             0.87675,             0.70451,             0.76572,             0.31817,             0.04107,           0.0085516,           0.0087692,            0.002212,            0.002212,            0.002212
                 120,            0.030707,            0.010533,           0.0047715,             0.84084,             0.70485,             0.74953,             0.29026,            0.040533,           0.0082653,           0.0089632,            0.002146,            0.002146,            0.002146
                 121,            0.029905,            0.010546,           0.0042746,             0.83306,             0.71211,             0.75677,             0.30683,            0.039705,           0.0082985,           0.0084863,             0.00208,             0.00208,             0.00208
                 122,            0.031511,            0.010286,           0.0050574,             0.88133,             0.72555,             0.78567,             0.32987,            0.038741,           0.0080688,            0.007791,            0.002014,            0.002014,            0.002014
                 123,            0.030029,            0.010574,           0.0054165,              0.8974,             0.71554,             0.77689,              0.3206,            0.039424,           0.0081016,           0.0072097,            0.001948,            0.001948,            0.001948
                 124,            0.030078,            0.010218,           0.0039192,             0.85936,             0.71121,             0.76862,             0.32026,            0.039459,           0.0081266,           0.0072603,            0.001882,            0.001882,            0.001882
                 125,            0.030652,            0.010193,           0.0046398,             0.85529,             0.72734,             0.77877,             0.31798,            0.039813,           0.0081035,           0.0077996,            0.001816,            0.001816,            0.001816
                 126,            0.030401,            0.010089,           0.0050364,             0.87095,              0.7241,             0.77453,             0.32408,            0.039457,           0.0080566,           0.0077601,             0.00175,             0.00175,             0.00175
                 127,            0.032906,            0.010223,           0.0042208,             0.89256,             0.74609,             0.79266,             0.33765,            0.038342,           0.0080329,           0.0077453,            0.001684,            0.001684,            0.001684
                 128,            0.032824,            0.010099,           0.0049973,              0.8958,              0.7256,             0.78494,             0.32897,            0.038425,           0.0081331,           0.0077922,            0.001618,            0.001618,            0.001618
                 129,            0.030811,           0.0098311,           0.0042038,             0.88451,             0.68752,             0.75617,             0.30088,            0.039382,            0.008306,           0.0074358,            0.001552,            0.001552,            0.001552
                 130,            0.033862,            0.010254,           0.0048434,             0.87784,             0.72622,             0.78403,             0.33247,            0.038637,           0.0080549,           0.0072735,            0.001486,            0.001486,            0.001486
                 131,            0.031814,            0.010257,            0.003868,              0.8959,             0.71363,             0.78062,             0.32249,            0.038878,           0.0080721,           0.0078371,             0.00142,             0.00142,             0.00142
                 132,            0.030789,            0.010138,           0.0045224,             0.88232,             0.70171,             0.77538,             0.31867,            0.039483,            0.008126,           0.0084397,            0.001354,            0.001354,            0.001354
                 133,            0.028075,           0.0099807,           0.0043032,             0.87243,             0.71648,             0.77363,              0.3182,             0.04009,           0.0080606,           0.0088777,            0.001288,            0.001288,            0.001288
                 134,             0.02967,            0.010114,           0.0043759,              0.8702,             0.72246,             0.78448,             0.32185,            0.039686,           0.0080086,           0.0087539,            0.001222,            0.001222,            0.001222
                 135,            0.030129,            0.010146,           0.0045189,             0.86621,             0.73897,             0.79417,             0.33776,            0.038233,           0.0079431,           0.0085152,            0.001156,            0.001156,            0.001156
                 136,             0.03078,            0.010523,           0.0052796,             0.88901,             0.71208,             0.78575,             0.32867,            0.039051,           0.0080293,           0.0082556,             0.00109,             0.00109,             0.00109
                 137,            0.029065,           0.0099952,           0.0039064,             0.91289,             0.71037,             0.79655,             0.33005,            0.038926,           0.0079639,           0.0080106,            0.001024,            0.001024,            0.001024
                 138,            0.032107,            0.010384,           0.0047276,             0.86718,             0.74452,             0.79446,             0.33207,            0.038654,           0.0079155,           0.0080714,            0.000958,            0.000958,            0.000958
                 139,            0.031527,            0.010379,           0.0043122,             0.88512,             0.74371,             0.79928,             0.33794,            0.038592,           0.0079945,           0.0082102,            0.000892,            0.000892,            0.000892
                 140,            0.030069,            0.010208,           0.0042384,             0.87378,             0.74771,             0.79748,             0.33263,            0.038295,           0.0079883,           0.0082193,            0.000826,            0.000826,            0.000826
                 141,            0.028808,              0.0102,           0.0041422,             0.87183,             0.75695,             0.80025,             0.32964,            0.038153,            0.007978,           0.0083801,             0.00076,             0.00076,             0.00076
                 142,            0.030985,            0.010298,           0.0052573,             0.87169,             0.75106,             0.79871,             0.33016,              0.0384,           0.0079541,           0.0084362,            0.000694,            0.000694,            0.000694
                 143,             0.03132,           0.0097056,            0.006944,             0.87378,             0.73106,             0.79601,             0.33028,             0.03878,           0.0079585,            0.008346,            0.000628,            0.000628,            0.000628
                 144,            0.029373,            0.010687,           0.0044652,             0.86978,             0.74738,             0.80153,             0.32182,            0.038744,           0.0079819,           0.0081696,            0.000562,            0.000562,            0.000562
                 145,            0.029966,            0.010289,           0.0045622,             0.86931,             0.73506,             0.79312,             0.33244,            0.038075,           0.0079565,           0.0082403,            0.000496,            0.000496,            0.000496
                 146,            0.028186,           0.0099565,           0.0042195,             0.86999,             0.74966,             0.79816,             0.33777,            0.037703,           0.0079446,           0.0082631,             0.00043,             0.00043,             0.00043
                 147,            0.030214,           0.0095531,           0.0040598,             0.88223,             0.73666,             0.80034,             0.33509,            0.037389,           0.0079566,           0.0082502,            0.000364,            0.000364,            0.000364
                 148,            0.030831,            0.010311,           0.0041603,             0.87473,              0.7253,             0.78832,             0.32565,            0.037863,           0.0079452,            0.008289,            0.000298,            0.000298,            0.000298
                 149,            0.030497,            0.010688,           0.0060263,             0.87885,             0.74822,             0.80077,              0.3377,            0.037173,           0.0079265,           0.0083145,            0.000232,            0.000232,            0.000232
