               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  26,            0.058887,            0.015441,            0.021672,             0.29087,             0.24421,             0.19706,            0.064254,            0.065477,             0.01321,            0.023391,           0.0087625,           0.0087625,           0.0087625
                  27,            0.060449,            0.016099,            0.021735,             0.21999,             0.21651,             0.15321,            0.053366,            0.065617,            0.014061,            0.023377,            0.008713,            0.008713,            0.008713
                  28,            0.063171,             0.01504,            0.025615,             0.94688,            0.031835,            0.043061,            0.016271,            0.087655,            0.013489,            0.028397,           0.0086635,           0.0086635,           0.0086635
                  29,            0.052008,            0.015624,            0.020856,             0.26323,             0.22724,             0.15219,             0.04219,            0.069605,            0.013391,            0.023797,            0.008614,            0.008614,            0.008614
                  30,            0.055859,            0.014476,            0.020528,             0.25286,             0.26048,             0.20585,            0.067242,             0.06315,            0.012916,            0.023079,           0.0085645,           0.0085645,           0.0085645
                  31,            0.053636,            0.015388,             0.02067,             0.30065,             0.27454,             0.21771,            0.074264,            0.062818,            0.012563,            0.022382,            0.008515,            0.008515,            0.008515
                  32,            0.055142,            0.015054,            0.020363,             0.28663,             0.28795,             0.21854,            0.062218,            0.059267,            0.012567,            0.021718,           0.0084655,           0.0084655,           0.0084655
                  33,             0.05518,            0.015019,            0.022127,             0.28659,             0.30631,             0.24016,            0.086798,            0.059446,            0.013111,            0.021111,            0.008416,            0.008416,            0.008416
                  34,             0.05579,            0.014649,            0.019273,             0.20224,             0.26922,              0.1812,            0.063569,            0.064524,            0.014036,            0.022771,           0.0083665,           0.0083665,           0.0083665
                  35,            0.061146,            0.015182,            0.021259,             0.32023,             0.26131,             0.21824,            0.070703,            0.064279,            0.013102,            0.022328,            0.008317,            0.008317,            0.008317
                  36,            0.056413,            0.014947,            0.020803,             0.31749,             0.24039,             0.19438,            0.051506,            0.066693,            0.012626,            0.022504,           0.0082675,           0.0082675,           0.0082675
                  37,            0.057678,            0.015221,            0.024423,             0.30154,             0.25087,             0.21063,            0.078035,            0.064467,            0.013371,            0.022346,            0.008218,            0.008218,            0.008218
                  38,            0.058323,            0.015328,            0.021871,               0.292,             0.25517,             0.23147,            0.078565,            0.064417,            0.012936,            0.022452,           0.0081685,           0.0081685,           0.0081685
                  39,            0.057382,             0.01471,            0.019323,             0.35456,             0.31219,             0.25379,            0.090147,            0.060643,            0.012756,            0.021184,            0.008119,            0.008119,            0.008119
                  40,            0.056143,            0.014408,            0.018992,             0.32856,              0.3182,             0.25721,            0.079557,            0.060358,            0.012013,            0.020329,           0.0080695,           0.0080695,           0.0080695
                  41,            0.052002,            0.015155,            0.019918,             0.29668,             0.32385,              0.2603,            0.088217,            0.058675,             0.01219,            0.020938,             0.00802,             0.00802,             0.00802
                  42,            0.055931,             0.01547,            0.023157,             0.31698,             0.31496,             0.24073,            0.066894,            0.059986,            0.012371,            0.020898,           0.0079705,           0.0079705,           0.0079705
                  43,            0.058111,            0.015298,             0.02173,             0.25833,             0.32437,             0.21809,            0.069874,            0.058801,            0.012258,            0.020297,            0.007921,            0.007921,            0.007921
                  44,            0.052981,            0.014825,            0.018764,             0.37561,             0.32402,             0.28787,              0.1013,            0.057404,            0.012412,            0.019826,           0.0078715,           0.0078715,           0.0078715
                  45,            0.057023,            0.014817,            0.020116,             0.40892,             0.35373,             0.32291,             0.10943,            0.056318,            0.012002,            0.020027,            0.007822,            0.007822,            0.007822
                  46,            0.058649,            0.015081,            0.020721,             0.34944,             0.31772,             0.26791,             0.09064,            0.056845,            0.012343,            0.021621,           0.0077725,           0.0077725,           0.0077725
                  47,            0.054376,            0.014884,            0.021629,             0.42617,             0.34285,             0.31173,             0.10104,            0.058262,            0.011748,            0.019964,            0.007723,            0.007723,            0.007723
                  48,            0.050578,            0.014388,             0.01768,             0.29617,             0.33456,             0.27741,            0.086345,            0.060505,            0.012807,            0.020765,           0.0076735,           0.0076735,           0.0076735
                  49,            0.049915,            0.013868,            0.017521,             0.39236,             0.35739,              0.3048,              0.1015,            0.057203,            0.012301,            0.019319,            0.007624,            0.007624,            0.007624
                  50,            0.055764,             0.01433,            0.018723,             0.31017,             0.34617,             0.26503,            0.086061,            0.056717,            0.011939,            0.020762,           0.0075745,           0.0075745,           0.0075745
                  51,            0.056723,            0.014475,            0.019462,             0.32238,             0.26551,             0.21597,            0.068665,            0.060011,            0.013251,            0.022561,            0.007525,            0.007525,            0.007525
                  52,            0.051647,            0.014416,            0.017786,              0.4407,             0.32781,             0.30511,            0.096745,            0.057546,            0.012056,              0.0204,           0.0074755,           0.0074755,           0.0074755
                  53,            0.053163,             0.01409,            0.019929,             0.37581,             0.35123,             0.28221,             0.09396,            0.059281,            0.012957,            0.021495,            0.007426,            0.007426,            0.007426
                  54,            0.053615,            0.015709,            0.018752,             0.35976,             0.34275,             0.28263,            0.080015,            0.058744,            0.012379,            0.019805,           0.0073765,           0.0073765,           0.0073765
                  55,            0.048383,            0.014827,            0.017651,             0.36495,             0.32969,              0.2916,            0.099369,            0.059917,             0.01275,            0.019783,            0.007327,            0.007327,            0.007327
                  56,            0.048044,            0.014423,             0.01583,             0.35323,             0.37683,              0.3026,             0.10488,            0.058779,             0.01147,            0.019665,           0.0072775,           0.0072775,           0.0072775
                  57,            0.056562,            0.015154,            0.018374,             0.25158,             0.29574,             0.24731,            0.080198,            0.063797,            0.013861,            0.023446,            0.007228,            0.007228,            0.007228
                  58,            0.055341,            0.015056,            0.019033,             0.32592,             0.33527,             0.26066,            0.081809,            0.058495,            0.012904,            0.019435,           0.0071785,           0.0071785,           0.0071785
                  59,            0.052548,            0.015359,            0.017999,             0.37649,             0.34708,             0.31459,            0.095416,             0.05679,            0.012988,             0.01877,            0.007129,            0.007129,            0.007129
                  60,            0.058076,            0.014958,            0.020174,             0.41089,             0.32984,             0.29352,             0.10075,            0.057875,             0.01238,            0.018238,           0.0070795,           0.0070795,           0.0070795
                  61,            0.055104,            0.014934,            0.018447,             0.29543,             0.33674,             0.23338,            0.061633,            0.058348,            0.011436,            0.018003,             0.00703,             0.00703,             0.00703
                  62,            0.051755,            0.014414,            0.019747,             0.44168,              0.3576,             0.31363,             0.10421,            0.053324,            0.012419,            0.018168,           0.0069805,           0.0069805,           0.0069805
                  63,            0.050569,            0.014731,            0.018352,             0.25446,             0.30373,             0.25084,            0.086044,            0.062099,            0.013803,            0.020247,            0.006931,            0.006931,            0.006931
                  64,            0.053997,            0.015343,             0.01737,             0.44662,             0.40064,             0.34865,              0.1179,            0.056156,            0.011758,            0.018678,           0.0068815,           0.0068815,           0.0068815
                  65,            0.048169,            0.014021,             0.01817,              0.4314,             0.41698,             0.37105,             0.12632,            0.056151,            0.011995,            0.018088,            0.006832,            0.006832,            0.006832
                  66,            0.048237,            0.013829,            0.016599,             0.38679,             0.32245,             0.30206,             0.10722,            0.055775,            0.011935,            0.017916,           0.0067825,           0.0067825,           0.0067825
                  67,            0.047892,            0.014491,             0.01849,             0.47864,             0.39835,             0.37249,             0.12896,            0.054069,            0.011283,            0.018128,            0.006733,            0.006733,            0.006733
                  68,             0.04985,            0.014535,            0.018121,              0.4588,             0.44614,             0.39575,             0.14167,             0.05108,            0.011576,            0.018153,           0.0066835,           0.0066835,           0.0066835
                  69,            0.044559,            0.013859,            0.015422,             0.48465,             0.42367,             0.40559,              0.1415,            0.051865,             0.01157,            0.017597,            0.006634,            0.006634,            0.006634
                  70,            0.048818,            0.014193,            0.016917,              0.5009,             0.42069,              0.3837,              0.1271,            0.052073,            0.011513,            0.017195,           0.0065845,           0.0065845,           0.0065845
                  71,            0.046274,            0.013748,            0.015969,              0.4487,              0.4196,             0.37356,             0.12157,            0.052396,            0.011415,            0.016501,            0.006535,            0.006535,            0.006535
                  72,            0.049863,             0.01351,            0.016367,              0.4935,             0.41613,             0.39269,              0.1358,            0.052169,            0.011722,            0.016808,           0.0064855,           0.0064855,           0.0064855
                  73,            0.050495,            0.013486,            0.016665,             0.45606,             0.45093,             0.37927,             0.12909,            0.050759,            0.010927,            0.017001,            0.006436,            0.006436,            0.006436
                  74,            0.049691,             0.01403,            0.015762,             0.48358,             0.41205,             0.37308,             0.13041,            0.053546,            0.011582,            0.019291,           0.0063865,           0.0063865,           0.0063865
                  75,            0.047675,            0.013982,            0.014523,             0.40176,              0.4753,             0.36849,             0.12597,            0.053805,            0.011529,            0.017039,            0.006337,            0.006337,            0.006337
                  76,            0.047707,            0.013934,            0.019176,             0.41782,             0.45737,             0.37878,             0.12794,            0.051854,            0.012015,            0.016826,           0.0062875,           0.0062875,           0.0062875
                  77,            0.045628,            0.013673,            0.015944,              0.4286,             0.46564,             0.38016,             0.12287,            0.050892,            0.011886,            0.016367,            0.006238,            0.006238,            0.006238
                  78,            0.043313,            0.013781,            0.013632,             0.44303,             0.45952,             0.40231,             0.14177,            0.049948,            0.011437,            0.016543,           0.0061885,           0.0061885,           0.0061885
                  79,            0.046733,            0.014066,            0.017193,             0.42496,             0.45537,             0.34426,             0.10801,            0.050121,            0.011178,            0.016614,            0.006139,            0.006139,            0.006139
                  80,            0.043528,            0.013515,            0.014392,             0.49801,             0.48359,             0.43424,             0.15706,            0.048667,            0.011372,            0.017008,           0.0060895,           0.0060895,           0.0060895
                  81,            0.048455,            0.013877,            0.016424,             0.49412,             0.44876,             0.39296,             0.13578,            0.048761,            0.011673,            0.016316,             0.00604,             0.00604,             0.00604
                  82,            0.046118,            0.013159,            0.014892,             0.54878,             0.50177,             0.46923,             0.16699,             0.04853,            0.010917,            0.015991,           0.0059905,           0.0059905,           0.0059905
                  83,            0.044887,            0.013457,            0.014493,             0.50269,             0.48415,             0.44371,             0.16039,            0.047559,            0.010845,            0.017051,            0.005941,            0.005941,            0.005941
                  84,            0.046279,            0.013092,             0.01518,             0.44284,             0.46015,             0.38935,             0.13349,            0.050544,            0.010983,            0.017232,           0.0058915,           0.0058915,           0.0058915
                  85,            0.042687,             0.01329,            0.014581,             0.53492,             0.51738,             0.45727,              0.1563,             0.04956,            0.010653,            0.016595,            0.005842,            0.005842,            0.005842
                  86,            0.040275,            0.014027,            0.013973,             0.52914,             0.49775,             0.46739,             0.16588,            0.049611,            0.010605,            0.016285,           0.0057925,           0.0057925,           0.0057925
                  87,            0.041228,            0.012859,            0.015218,             0.47746,             0.50562,             0.44606,             0.15894,            0.050845,            0.010704,            0.015648,            0.005743,            0.005743,            0.005743
                  88,             0.05195,            0.013603,            0.015672,              0.4446,             0.48575,             0.43373,               0.152,            0.050026,            0.011083,            0.015667,           0.0056935,           0.0056935,           0.0056935
                  89,            0.046306,            0.013162,            0.014292,               0.481,             0.50592,             0.46145,             0.17672,            0.049521,            0.011497,            0.015406,            0.005644,            0.005644,            0.005644
                  90,            0.044874,            0.012929,            0.013981,             0.58525,             0.49158,             0.46927,             0.16202,            0.049938,             0.01097,            0.015307,           0.0055945,           0.0055945,           0.0055945
                  91,            0.045727,            0.013315,             0.01439,             0.54467,             0.53987,             0.48437,             0.16793,            0.049382,            0.011162,            0.015314,            0.005545,            0.005545,            0.005545
                  92,            0.041911,            0.013691,            0.013429,              0.6366,              0.4804,             0.48801,             0.17078,            0.049157,            0.011051,            0.015125,           0.0054955,           0.0054955,           0.0054955
                  93,            0.043618,            0.012903,            0.013592,             0.57286,             0.48609,             0.48295,             0.17862,            0.046391,            0.011025,             0.01568,            0.005446,            0.005446,            0.005446
                  94,              0.0481,            0.013286,            0.016644,             0.59125,             0.50645,             0.47343,             0.17449,            0.047842,            0.011104,             0.01489,           0.0053965,           0.0053965,           0.0053965
                  95,            0.039454,            0.012941,            0.013799,             0.54712,             0.51744,             0.48279,             0.17414,            0.049037,            0.010629,            0.014856,            0.005347,            0.005347,            0.005347
                  96,            0.044224,            0.012855,            0.013982,             0.53955,             0.46736,             0.43499,              0.1524,            0.048599,            0.011004,            0.014332,           0.0052975,           0.0052975,           0.0052975
                  97,             0.04618,              0.0131,            0.015005,             0.50605,              0.4749,             0.44139,             0.15271,            0.050861,            0.011387,            0.015646,            0.005248,            0.005248,            0.005248
                  98,            0.045928,            0.014119,            0.014347,             0.56878,             0.51229,             0.48417,             0.16989,            0.049433,            0.010541,            0.015498,           0.0051985,           0.0051985,           0.0051985
                  99,            0.047471,            0.012963,            0.015549,             0.51314,             0.48188,             0.43086,             0.15222,            0.048417,            0.011308,            0.015952,            0.005149,            0.005149,            0.005149
                 100,            0.039436,            0.013363,            0.012352,             0.57188,             0.49116,             0.45137,             0.16068,            0.049384,            0.011046,            0.015817,           0.0050995,           0.0050995,           0.0050995
                 101,             0.04522,             0.01281,            0.013085,              0.6121,             0.51264,             0.49322,             0.18852,            0.048676,            0.011099,            0.014803,             0.00505,             0.00505,             0.00505
                 102,            0.044115,             0.01309,            0.014677,             0.49521,             0.48636,             0.43533,             0.14567,             0.04853,            0.010459,            0.015164,           0.0050005,           0.0050005,           0.0050005
                 103,            0.041881,            0.012802,            0.014598,              0.5378,             0.54564,             0.49855,             0.18286,             0.04726,            0.010639,            0.015412,            0.004951,            0.004951,            0.004951
                 104,            0.039952,            0.012543,             0.01155,             0.61767,             0.52056,             0.50933,             0.18546,            0.047994,            0.010773,            0.014899,           0.0049015,           0.0049015,           0.0049015
                 105,             0.04161,            0.012848,            0.013439,             0.59192,             0.56006,             0.49629,             0.18459,            0.049904,            0.010724,            0.016233,            0.004852,            0.004852,            0.004852
                 106,            0.046064,            0.012938,            0.013081,             0.51727,             0.54233,             0.48394,              0.1779,            0.048816,            0.010828,            0.015769,           0.0048025,           0.0048025,           0.0048025
                 107,            0.045056,            0.012506,            0.012392,             0.56512,             0.51795,             0.45848,             0.16727,            0.049071,            0.010513,            0.014194,            0.004753,            0.004753,            0.004753
                 108,              0.0466,            0.012632,            0.013553,             0.61402,             0.54931,               0.506,             0.18541,            0.045104,            0.010544,            0.014917,           0.0047035,           0.0047035,           0.0047035
                 109,            0.049414,            0.013035,            0.015012,             0.59193,             0.55419,             0.52771,             0.19663,            0.046231,            0.010657,            0.014708,            0.004654,            0.004654,            0.004654
                 110,            0.040585,            0.012292,            0.011668,             0.59793,             0.55228,             0.51574,             0.18567,            0.048312,            0.010534,            0.014235,           0.0046045,           0.0046045,           0.0046045
                 111,            0.040434,            0.012241,             0.01191,             0.61899,             0.58196,             0.53062,             0.19341,            0.047302,            0.010565,            0.014222,            0.004555,            0.004555,            0.004555
                 112,            0.045242,            0.012317,            0.012257,             0.60777,             0.55785,             0.51464,             0.19092,            0.048896,            0.010489,            0.013165,           0.0045055,           0.0045055,           0.0045055
                 113,            0.042715,            0.012465,            0.012128,             0.62573,             0.54115,             0.53173,             0.18277,            0.048934,            0.010624,            0.012681,            0.004456,            0.004456,            0.004456
                 114,            0.045156,            0.012838,            0.012031,             0.50342,             0.54688,             0.50237,             0.17741,            0.048019,            0.011115,            0.012694,           0.0044065,           0.0044065,           0.0044065
                 115,              0.0406,            0.012522,            0.011766,             0.60432,             0.54805,             0.52455,             0.19545,            0.046819,              0.0107,            0.012997,            0.004357,            0.004357,            0.004357
                 116,            0.041226,            0.012226,            0.012537,             0.58195,             0.51274,             0.49147,              0.1868,            0.046924,            0.011158,            0.013669,           0.0043075,           0.0043075,           0.0043075
                 117,            0.039396,            0.012585,            0.013136,             0.55391,             0.56887,             0.51473,               0.187,            0.046318,             0.01064,            0.012979,            0.004258,            0.004258,            0.004258
                 118,            0.042576,            0.012236,            0.014617,             0.55712,             0.54597,             0.51799,             0.19934,            0.047175,            0.010759,            0.013066,           0.0042085,           0.0042085,           0.0042085
                 119,            0.041645,            0.012411,             0.01133,             0.56375,             0.55186,             0.52554,             0.19573,            0.046383,            0.010576,            0.013609,            0.004159,            0.004159,            0.004159
                 120,            0.039836,            0.012471,            0.012094,              0.5824,             0.54816,              0.5165,             0.18989,            0.047482,            0.010501,            0.013951,           0.0041095,           0.0041095,           0.0041095
                 121,            0.038613,            0.012696,            0.010808,             0.63741,             0.55314,             0.54055,             0.20508,            0.045221,            0.010389,            0.013789,             0.00406,             0.00406,             0.00406
                 122,            0.041622,            0.012329,            0.011706,             0.60929,             0.60711,             0.56831,             0.21337,            0.043704,            0.009942,            0.013174,           0.0040105,           0.0040105,           0.0040105
                 123,            0.039735,            0.012641,            0.012088,             0.65493,             0.55954,             0.56315,             0.20541,             0.04472,           0.0099456,            0.012944,            0.003961,            0.003961,            0.003961
                 124,            0.038171,            0.012465,            0.010478,             0.58035,             0.58909,             0.54951,             0.19897,            0.045645,            0.010074,            0.012488,           0.0039115,           0.0039115,           0.0039115
                 125,            0.039774,            0.012301,            0.011578,             0.60975,             0.54466,             0.52749,             0.18896,            0.045951,            0.010133,             0.01258,            0.003862,            0.003862,            0.003862
                 126,            0.038211,            0.012154,            0.012395,             0.62926,             0.51932,             0.52071,             0.18878,            0.045831,             0.01032,            0.012424,           0.0038125,           0.0038125,           0.0038125
                 127,            0.041695,            0.012214,            0.011912,             0.61925,             0.57526,             0.55256,             0.20449,            0.045089,            0.010176,            0.012543,            0.003763,            0.003763,            0.003763
                 128,            0.042819,            0.012086,            0.011983,             0.66496,             0.56986,             0.56098,             0.21546,            0.044447,            0.010066,            0.012728,           0.0037135,           0.0037135,           0.0037135
                 129,            0.041055,            0.011855,            0.011046,             0.60025,             0.52517,             0.52486,             0.18983,            0.044935,            0.010065,            0.011787,            0.003664,            0.003664,            0.003664
                 130,            0.041778,            0.012264,            0.012079,             0.67046,              0.6084,              0.5798,             0.22645,            0.045694,           0.0099571,            0.012629,           0.0036145,           0.0036145,           0.0036145
                 131,            0.041201,            0.012442,            0.010114,             0.60275,             0.61727,             0.58477,              0.2278,            0.044687,            0.010328,            0.012847,            0.003565,            0.003565,            0.003565
                 132,              0.0387,            0.012215,            0.012802,             0.70751,             0.52806,             0.55914,             0.20571,             0.04602,            0.010503,            0.013129,           0.0035155,           0.0035155,           0.0035155
                 133,            0.036044,            0.012146,             0.01094,             0.62794,             0.56415,             0.56345,             0.21428,            0.045824,            0.010545,            0.013591,            0.003466,            0.003466,            0.003466
                 134,            0.039527,            0.012349,             0.01213,              0.6294,              0.5275,             0.53529,             0.19728,            0.045536,            0.010648,            0.014356,           0.0034165,           0.0034165,           0.0034165
                 135,            0.038506,            0.012322,            0.010229,             0.65769,             0.56996,             0.57985,             0.22337,            0.043662,            0.010066,            0.012921,            0.003367,            0.003367,            0.003367
                 136,            0.039368,            0.012444,            0.011525,             0.61752,             0.56056,             0.56523,             0.21052,            0.044852,            0.010133,            0.012293,           0.0033175,           0.0033175,           0.0033175
                 137,            0.037424,            0.012052,            0.010158,             0.66754,             0.57503,              0.5657,             0.20961,            0.043999,           0.0099079,            0.012518,            0.003268,            0.003268,            0.003268
                 138,            0.042721,            0.012379,            0.011218,             0.64171,             0.54988,             0.56216,             0.21042,            0.043726,            0.010303,            0.012654,           0.0032185,           0.0032185,           0.0032185
                 139,            0.040685,            0.012199,            0.010658,             0.60085,             0.58272,             0.57137,             0.21848,            0.045363,            0.010405,            0.013351,            0.003169,            0.003169,            0.003169
                 140,            0.038903,            0.012079,            0.011093,             0.66714,             0.57029,             0.58056,             0.23033,            0.043095,            0.010049,            0.012959,           0.0031195,           0.0031195,           0.0031195
                 141,            0.037323,            0.012364,            0.010426,             0.61472,             0.60138,             0.58713,             0.22428,            0.043939,            0.010433,            0.012567,             0.00307,             0.00307,             0.00307
                 142,            0.041525,            0.012394,            0.013366,             0.69893,              0.5938,             0.57981,             0.22103,            0.045042,            0.010302,            0.013534,           0.0030205,           0.0030205,           0.0030205
                 143,            0.041575,            0.011666,            0.014208,             0.59769,              0.5546,             0.52479,             0.19122,            0.046795,            0.010145,            0.012808,            0.002971,            0.002971,            0.002971
                 144,             0.04072,            0.012723,            0.011002,             0.66171,             0.59629,             0.60345,             0.23246,            0.043691,            0.010073,            0.013556,           0.0029215,           0.0029215,           0.0029215
                 145,            0.038574,            0.012386,            0.010417,             0.65449,              0.5982,             0.59954,             0.23572,            0.043854,            0.010059,            0.013049,            0.002872,            0.002872,            0.002872
                 146,            0.036822,            0.011994,            0.010265,              0.6033,             0.64343,             0.59433,             0.22726,            0.046123,            0.009833,            0.011778,           0.0028225,           0.0028225,           0.0028225
                 147,            0.041184,            0.011492,            0.010398,             0.58673,             0.62462,             0.57692,             0.21348,            0.045805,            0.010009,            0.011669,            0.002773,            0.002773,            0.002773
                 148,            0.040304,            0.012453,            0.010768,              0.6023,             0.57085,              0.5729,             0.20351,            0.046207,            0.010255,            0.011663,           0.0027235,           0.0027235,           0.0027235
                 149,            0.041045,            0.012655,            0.011863,             0.58959,             0.63227,             0.59274,             0.21699,            0.041867,           0.0099322,             0.01196,            0.002674,            0.002674,            0.002674
                 150,             0.03677,            0.011377,            0.010089,             0.62738,             0.61691,             0.58879,              0.2138,            0.044878,           0.0099506,            0.011898,           0.0026245,           0.0026245,           0.0026245
                 151,            0.036941,            0.011956,            0.010024,             0.64782,             0.61197,             0.59454,             0.22871,            0.044777,            0.010111,            0.012133,            0.002575,            0.002575,            0.002575
                 152,            0.038284,            0.011657,            0.010546,             0.72116,             0.62106,             0.62149,              0.2332,            0.046038,            0.009804,            0.012555,           0.0025255,           0.0025255,           0.0025255
                 153,            0.040461,            0.011808,            0.010055,             0.71849,             0.62517,             0.61895,             0.23948,            0.043673,            0.009512,            0.012974,            0.002476,            0.002476,            0.002476
                 154,            0.040241,            0.011275,            0.011067,             0.67297,             0.64383,             0.61288,             0.23464,            0.043264,           0.0096429,            0.012017,           0.0024265,           0.0024265,           0.0024265
                 155,            0.036893,            0.011691,           0.0097244,             0.71015,             0.58352,             0.61291,             0.22969,             0.04311,           0.0098691,            0.011413,            0.002377,            0.002377,            0.002377
                 156,            0.036994,            0.011788,            0.010758,             0.67503,             0.57178,             0.60104,             0.23526,            0.044022,            0.009912,            0.011803,           0.0023275,           0.0023275,           0.0023275
                 157,            0.038973,            0.011476,             0.01127,             0.61454,             0.56453,             0.54352,             0.19967,            0.045463,            0.010178,            0.011821,            0.002278,            0.002278,            0.002278
                 158,            0.033312,            0.012273,           0.0083238,             0.67064,             0.57401,             0.59348,             0.22164,            0.044036,            0.010121,            0.012724,           0.0022285,           0.0022285,           0.0022285
                 159,            0.036998,            0.011691,            0.010268,             0.71854,             0.60969,             0.61961,             0.23862,            0.044579,           0.0097358,            0.012319,            0.002179,            0.002179,            0.002179
                 160,            0.037597,            0.011965,            0.010187,             0.71564,             0.61662,             0.62475,             0.25419,            0.043341,           0.0096351,            0.011641,           0.0021295,           0.0021295,           0.0021295
                 161,            0.040177,            0.012484,             0.01028,             0.68782,             0.58943,             0.61947,              0.2325,            0.043339,           0.0098725,            0.010972,             0.00208,             0.00208,             0.00208
                 162,             0.04035,            0.011674,            0.010092,              0.6936,             0.63588,             0.62825,             0.24549,            0.044444,           0.0098431,            0.011147,           0.0020305,           0.0020305,           0.0020305
                 163,            0.036205,            0.012358,           0.0093904,             0.72817,             0.62098,             0.63156,             0.24536,            0.043246,           0.0096577,            0.010923,            0.001981,            0.001981,            0.001981
                 164,            0.035977,            0.011265,           0.0090147,             0.67517,             0.62057,             0.62368,             0.24458,            0.043272,           0.0097278,            0.011155,           0.0019315,           0.0019315,           0.0019315
